"","ensembl_transcript_id","ensembl_gene_id","mgi_symbol","chromosome_name","transcript_biotype","transcript_start","transcript_end","transcript_count","feature_symbol","feature_id"
"18821","ENSMUST00000117970","ENSMUSG00000080812","Gm13526","2","processed_pseudogene",57214054,57214242,1,"Gm13526","ENSMUSG00000080812"
"18822","ENSMUST00000119381","ENSMUSG00000080813","Gm14828","X","processed_pseudogene",100337514,100338668,1,"Gm14828","ENSMUSG00000080813"
"18823","ENSMUST00000117940","ENSMUSG00000080815","Hmgb1-rs18","4","processed_pseudogene",67518306,67518932,1,"Hmgb1-rs18","ENSMUSG00000080815"
"18824","ENSMUST00000119110","ENSMUSG00000080816","Gm12447","4","processed_pseudogene",46327296,46327765,1,"Gm12447","ENSMUSG00000080816"
"18825","ENSMUST00000118975","ENSMUSG00000080818","Gm9434","X","processed_pseudogene",13377866,13378678,1,"Gm9434","ENSMUSG00000080818"
"18826","ENSMUST00000117204","ENSMUSG00000080820","Gm13197","2","processed_pseudogene",5283650,5283874,1,"Gm13197","ENSMUSG00000080820"
"18827","ENSMUST00000121382","ENSMUSG00000080823","Atp5l-ps2","11","processed_pseudogene",86185329,86185642,1,"Atp5l-ps2","ENSMUSG00000080823"
"18828","ENSMUST00000121642","ENSMUSG00000080824","Gm9001","6","processed_pseudogene",75782358,75782756,1,"Gm9001","ENSMUSG00000080824"
"18829","ENSMUST00000117636","ENSMUSG00000080825","Gm14892","X","processed_pseudogene",104001066,104001337,1,"Gm14892","ENSMUSG00000080825"
"18830","ENSMUST00000121258","ENSMUSG00000080826","Gm12019","11","processed_pseudogene",18206413,18206944,1,"Gm12019","ENSMUSG00000080826"
"18831","ENSMUST00000120692","ENSMUSG00000080829","Gm8545","X","processed_pseudogene",74006702,74007502,1,"Gm8545","ENSMUSG00000080829"
"18832","ENSMUST00000119529","ENSMUSG00000080831","Gm12529","4","processed_pseudogene",59532747,59533014,1,"Gm12529","ENSMUSG00000080831"
"18833","ENSMUST00000120481","ENSMUSG00000080832","M6pr-ps","3","processed_pseudogene",99500550,99501379,1,"M6pr-ps","ENSMUSG00000080832"
"18834","ENSMUST00000118058","ENSMUSG00000080834","Gm15216","X","processed_pseudogene",164863607,164863883,1,"Gm15216","ENSMUSG00000080834"
"18835","ENSMUST00000119611","ENSMUSG00000080836","Gm6444","5","processed_pseudogene",123066242,123066699,1,"Gm6444","ENSMUSG00000080836"
"18836","ENSMUST00000119535","ENSMUSG00000080839","Gm11625","11","processed_pseudogene",101476226,101476521,1,"Gm11625","ENSMUSG00000080839"
"18837","ENSMUST00000122209","ENSMUSG00000080840","Gm11349","13","processed_pseudogene",25582271,25583386,1,"Gm11349","ENSMUSG00000080840"
"18838","ENSMUST00000118944","ENSMUSG00000080842","Gm15400","3","processed_pseudogene",123761327,123761927,1,"Gm15400","ENSMUSG00000080842"
"18839","ENSMUST00000117774","ENSMUSG00000080844","Gm14107","2","processed_pseudogene",147642848,147643177,1,"Gm14107","ENSMUSG00000080844"
"18840","ENSMUST00000120192","ENSMUSG00000080845","Gm9115","X","processed_pseudogene",102724402,102725749,1,"Gm9115","ENSMUSG00000080845"
"18841","ENSMUST00000118053","ENSMUSG00000080846","Gm13379","2","processed_pseudogene",21442909,21443529,1,"Gm13379","ENSMUSG00000080846"
"18842","ENSMUST00000117563","ENSMUSG00000080848","Gm9385","9","processed_pseudogene",116040593,116041064,1,"Gm9385","ENSMUSG00000080848"
"18843","ENSMUST00000119680","ENSMUSG00000080849","Gm15702","1","processed_pseudogene",25223730,25224173,1,"Gm15702","ENSMUSG00000080849"
"18844","ENSMUST00000117162","ENSMUSG00000080850","Gm12439","4","processed_pseudogene",48675156,48675520,1,"Gm12439","ENSMUSG00000080850"
"18845","ENSMUST00000121781","ENSMUSG00000080851","Gm12094","11","processed_pseudogene",29840375,29840846,1,"Gm12094","ENSMUSG00000080851"
"18846","ENSMUST00000118070","ENSMUSG00000080855","Rpl35-ps1","2","processed_pseudogene",66447036,66447407,1,"Rpl35-ps1","ENSMUSG00000080855"
"18847","ENSMUST00000117834","ENSMUSG00000080857","Gm12859","4","processed_pseudogene",118490782,118497642,1,"Gm12859","ENSMUSG00000080857"
"18848","ENSMUST00000119963","ENSMUSG00000080860","Gm13815","2","processed_pseudogene",92561269,92561680,1,"Gm13815","ENSMUSG00000080860"
"18849","ENSMUST00000117260","ENSMUSG00000080862","Gm14523","X","transcribed_processed_pseudogene",23364506,23365063,1,"Gm14523","ENSMUSG00000080862"
"18850","ENSMUST00000121450","ENSMUSG00000080865","Eif1-ps3","2","processed_pseudogene",72570481,72570822,1,"Eif1-ps3","ENSMUSG00000080865"
"18851","ENSMUST00000118252","ENSMUSG00000080866","Gm5687","18","processed_pseudogene",12898427,12899066,1,"Gm5687","ENSMUSG00000080866"
"18852",NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000080867","ENSMUSG00000080867"
"18853","ENSMUST00000119807","ENSMUSG00000080868","Gm15745","12","processed_pseudogene",87067477,87067591,1,"Gm15745","ENSMUSG00000080868"
"18854","ENSMUST00000118712","ENSMUSG00000080869","Gm11856","4","processed_pseudogene",15486366,15486790,1,"Gm11856","ENSMUSG00000080869"
"18855","ENSMUST00000119851","ENSMUSG00000080870","Gm14111","2","processed_pseudogene",146754707,146755705,1,"Gm14111","ENSMUSG00000080870"
"18856","ENSMUST00000122414","ENSMUSG00000080872","Gm11506","11","processed_pseudogene",93695082,93695551,1,"Gm11506","ENSMUSG00000080872"
"18857","ENSMUST00000117928","ENSMUSG00000080873","Rpl30-ps3","2","processed_pseudogene",90747616,90747963,1,"Rpl30-ps3","ENSMUSG00000080873"
"18858","ENSMUST00000117153","ENSMUSG00000080874","Gm15010","X","processed_pseudogene",136701246,136701652,1,"Gm15010","ENSMUSG00000080874"
"18859","ENSMUST00000118351","ENSMUSG00000080875","Gm7332","5","processed_pseudogene",9260935,9261388,1,"Gm7332","ENSMUSG00000080875"
"18860","ENSMUST00000118652","ENSMUSG00000080877","Rpl22-ps1","X","processed_pseudogene",8038611,8038996,1,"Rpl22-ps1","ENSMUSG00000080877"
"18861","ENSMUST00000121321","ENSMUSG00000080885","Rpl10-ps6","19","processed_pseudogene",37295155,37295796,1,"Rpl10-ps6","ENSMUSG00000080885"
"18862","ENSMUST00000121978","ENSMUSG00000080886","Gm14847","X","processed_pseudogene",103236125,103236643,1,"Gm14847","ENSMUSG00000080886"
"18863","ENSMUST00000121827","ENSMUSG00000080888","Gm14387","2","unprocessed_pseudogene",175086501,175089918,1,"Gm14387","ENSMUSG00000080888"
"18864","ENSMUST00000117401","ENSMUSG00000080892","Gm9266","7","processed_pseudogene",42951724,42952207,1,"Gm9266","ENSMUSG00000080892"
"18865","ENSMUST00000118998","ENSMUSG00000080893","Gm15920","5","processed_pseudogene",130188395,130188796,1,"Gm15920","ENSMUSG00000080893"
"18866","ENSMUST00000121589","ENSMUSG00000080895","Gm11645","2","processed_pseudogene",143506411,143507059,1,"Gm11645","ENSMUSG00000080895"
"18867","ENSMUST00000117155","ENSMUSG00000080896","Gm14567","X","processed_pseudogene",38969817,38969990,1,"Gm14567","ENSMUSG00000080896"
"18868","ENSMUST00000120254","ENSMUSG00000080899","Gm9109","X","processed_pseudogene",102655659,102657063,1,"Gm9109","ENSMUSG00000080899"
"18869","ENSMUST00000120944","ENSMUSG00000080902","Ywhaq-ps3","4","transcribed_processed_pseudogene",70248636,70249373,1,"Ywhaq-ps3","ENSMUSG00000080902"
"18870","ENSMUST00000118122","ENSMUSG00000080903","Gm16383","X","processed_pseudogene",40001217,40001887,1,"Gm16383","ENSMUSG00000080903"
"18871","ENSMUST00000121962","ENSMUSG00000080906","Gm12095","11","processed_pseudogene",29982414,29983229,1,"Gm12095","ENSMUSG00000080906"
"18872","ENSMUST00000121660","ENSMUSG00000080911","Gm11918","4","processed_pseudogene",29125946,29126124,1,"Gm11918","ENSMUSG00000080911"
"18873","ENSMUST00000122273","ENSMUSG00000080912","Gm12269","11","processed_pseudogene",61130591,61131307,1,"Gm12269","ENSMUSG00000080912"
"18874","ENSMUST00000118859","ENSMUSG00000080913","Gm12719","4","processed_pseudogene",103939301,103939541,1,"Gm12719","ENSMUSG00000080913"
"18875","ENSMUST00000117402","ENSMUSG00000080914","Gm7129","X","processed_pseudogene",13326023,13327019,1,"Gm7129","ENSMUSG00000080914"
"18876","ENSMUST00000120604","ENSMUSG00000080915","Gm6446","X","processed_pseudogene",145833317,145834134,1,"Gm6446","ENSMUSG00000080915"
"18877","ENSMUST00000118271","ENSMUSG00000080916","Gm12463","4","processed_pseudogene",44752277,44753125,1,"Gm12463","ENSMUSG00000080916"
"18878","ENSMUST00000120641","ENSMUSG00000080917","Gm15925","7","unprocessed_pseudogene",3788883,3799631,1,"Gm15925","ENSMUSG00000080917"
"18879","ENSMUST00000117356","ENSMUSG00000080921","Rpl38-ps2","6","processed_pseudogene",140746960,140747172,1,"Rpl38-ps2","ENSMUSG00000080921"
"18880","ENSMUST00000121333","ENSMUSG00000080922","Gm2214","X","processed_pseudogene",144320926,144321255,1,"Gm2214","ENSMUSG00000080922"
"18881","ENSMUST00000118494","ENSMUSG00000080923","Gm5400","X","processed_pseudogene",94311894,94312836,1,"Gm5400","ENSMUSG00000080923"
"18882","ENSMUST00000119503","ENSMUSG00000080928","Hmgb1-ps6","16","processed_pseudogene",31991253,31991868,1,"Hmgb1-ps6","ENSMUSG00000080928"
"18883","ENSMUST00000119358","ENSMUSG00000080929","Gm12891","4","processed_pseudogene",122925833,122926072,1,"Gm12891","ENSMUSG00000080929"
"18884","ENSMUST00000119496","ENSMUSG00000080932","Gm10224","6","processed_pseudogene",122698414,122699028,1,"Gm10224","ENSMUSG00000080932"
"18885","ENSMUST00000121655","ENSMUSG00000080935","Got2-ps1","5","processed_pseudogene",138364260,138365552,1,"Got2-ps1","ENSMUSG00000080935"
"18886","ENSMUST00000118659","ENSMUSG00000080937","Gm13510","2","processed_pseudogene",49185018,49185446,1,"Gm13510","ENSMUSG00000080937"
"18887","ENSMUST00000120462","ENSMUSG00000080938","Gm6062","X","processed_pseudogene",70978281,70978911,1,"Gm6062","ENSMUSG00000080938"
"18888","ENSMUST00000119195","ENSMUSG00000080943","Gm13130","4","unprocessed_pseudogene",144302961,144304941,1,"Gm13130","ENSMUSG00000080943"
"18889","ENSMUST00000122147","ENSMUSG00000080944","Gm12967","4","processed_pseudogene",129761628,129761916,1,"Gm12967","ENSMUSG00000080944"
"18890","ENSMUST00000119836","ENSMUSG00000080950","Gm7278","1","processed_pseudogene",152729159,152730559,1,"Gm7278","ENSMUSG00000080950"
"18891","ENSMUST00000117955","ENSMUSG00000080955","Gm14263","2","processed_pseudogene",170954079,170954824,1,"Gm14263","ENSMUSG00000080955"
"18892","ENSMUST00000120685","ENSMUSG00000080956","Gm16179","8","processed_pseudogene",61112130,61112502,1,"Gm16179","ENSMUSG00000080956"
"18893","ENSMUST00000118049","ENSMUSG00000080957","Gm15739","5","processed_pseudogene",146248551,146249422,1,"Gm15739","ENSMUSG00000080957"
"18894","ENSMUST00000118849","ENSMUSG00000080958","Gm11902","4","processed_pseudogene",27222135,27222404,1,"Gm11902","ENSMUSG00000080958"
"18895","ENSMUST00000118537","ENSMUSG00000080959","Gm2003","X","unprocessed_pseudogene",25622512,25643661,1,"Gm2003","ENSMUSG00000080959"
"18896","ENSMUST00000117318","ENSMUSG00000080962","Gm11453","2","processed_pseudogene",162982255,162983261,1,"Gm11453","ENSMUSG00000080962"
"18897","ENSMUST00000120015","ENSMUSG00000080965","Gm6461","X","processed_pseudogene",115443399,115444031,1,"Gm6461","ENSMUSG00000080965"
"18898","ENSMUST00000120029","ENSMUSG00000080966","Gm6263","13","processed_pseudogene",74018793,74020134,1,"Gm6263","ENSMUSG00000080966"
"18899","ENSMUST00000120608","ENSMUSG00000080968","Atf1-ps","X","processed_pseudogene",53883611,53884420,1,"Atf1-ps","ENSMUSG00000080968"
"18900","ENSMUST00000121654","ENSMUSG00000080969","Gm12372","4","processed_pseudogene",37139107,37139874,1,"Gm12372","ENSMUSG00000080969"
"18901","ENSMUST00000117622","ENSMUSG00000080970","Gm12173","11","unprocessed_pseudogene",46646687,46646959,1,"Gm12173","ENSMUSG00000080970"
"18902","ENSMUST00000117855","ENSMUSG00000080971","Gm16128","10","processed_pseudogene",62935698,62936323,1,"Gm16128","ENSMUSG00000080971"
"18903","ENSMUST00000122167","ENSMUSG00000080972","Gm16061","5","processed_pseudogene",135698163,135699019,1,"Gm16061","ENSMUSG00000080972"
"18904","ENSMUST00000117321","ENSMUSG00000080974","Gm9009","X","processed_pseudogene",94615800,94616125,1,"Gm9009","ENSMUSG00000080974"
"18905","ENSMUST00000118128","ENSMUSG00000080976","Gm11490","11","processed_pseudogene",87304673,87304944,1,"Gm11490","ENSMUSG00000080976"
"18906","ENSMUST00000118431","ENSMUSG00000080977","Gm13772","2","processed_pseudogene",90804260,90804576,1,"Gm13772","ENSMUSG00000080977"
"18907","ENSMUST00000121380","ENSMUSG00000080978","Gm12297","11","processed_pseudogene",66563607,66564585,1,"Gm12297","ENSMUSG00000080978"
"18908","ENSMUST00000120616","ENSMUSG00000080979","Gm13675","2","processed_pseudogene",82507216,82507744,1,"Gm13675","ENSMUSG00000080979"
"18909","ENSMUST00000117522","ENSMUSG00000080980","1700071K01Rik","11","processed_pseudogene",81572655,81573473,1,"1700071K01Rik","ENSMUSG00000080980"
"18910","ENSMUST00000121454","ENSMUSG00000080981","Gm12161","11","processed_pseudogene",45280594,45280954,1,"Gm12161","ENSMUSG00000080981"
"18911","ENSMUST00000118363","ENSMUSG00000080984","Gm14469","2","processed_pseudogene",79038533,79038734,1,"Gm14469","ENSMUSG00000080984"
"18912","ENSMUST00000120476","ENSMUSG00000080985","Gm13559","2","processed_pseudogene",58740639,58741501,1,"Gm13559","ENSMUSG00000080985"
"18913","ENSMUST00000121864","ENSMUSG00000080989","Gm14048","2","processed_pseudogene",130880866,130882133,1,"Gm14048","ENSMUSG00000080989"
"18914","ENSMUST00000216551","ENSMUSG00000080990","Olfr118","17","protein_coding",37667768,37673476,3,"Olfr118","ENSMUSG00000080990"
"18915","ENSMUST00000119744","ENSMUSG00000080992","Psmb5-ps","11","processed_pseudogene",102659128,102659925,1,"Psmb5-ps","ENSMUSG00000080992"
"18916","ENSMUST00000121015","ENSMUSG00000080993","Gm12903","4","processed_pseudogene",123902422,123902965,1,"Gm12903","ENSMUSG00000080993"
"18917","ENSMUST00000119418","ENSMUSG00000080994","Gm13464","2","processed_pseudogene",43518464,43519398,1,"Gm13464","ENSMUSG00000080994"
"18918","ENSMUST00000119731","ENSMUSG00000080996","Gm4986","X","processed_pseudogene",40137008,40137556,1,"Gm4986","ENSMUSG00000080996"
"18919","ENSMUST00000118473","ENSMUSG00000080997","Gm11885","4","processed_pseudogene",22006762,22008189,1,"Gm11885","ENSMUSG00000080997"
"18920","ENSMUST00000120313","ENSMUSG00000080998","Gm5384","X","processed_pseudogene",19893657,19894119,1,"Gm5384","ENSMUSG00000080998"
"18921","ENSMUST00000118168","ENSMUSG00000080999","Gm11336","13","unprocessed_pseudogene",23746166,23746499,1,"Gm11336","ENSMUSG00000080999"
"18922","ENSMUST00000120353","ENSMUSG00000081002","Gm14240","2","processed_pseudogene",156056128,156056673,1,"Gm14240","ENSMUSG00000081002"
"18923","ENSMUST00000117673","ENSMUSG00000081004","Gm9157","X","processed_pseudogene",103529483,103529707,1,"Gm9157","ENSMUSG00000081004"
"18924","ENSMUST00000119322","ENSMUSG00000081005","Gm13198","2","processed_pseudogene",5156392,5157217,1,"Gm13198","ENSMUSG00000081005"
"18925","ENSMUST00000120758","ENSMUSG00000081007","Gm11543","11","unprocessed_pseudogene",94828186,94828930,1,"Gm11543","ENSMUSG00000081007"
"18926","ENSMUST00000118421","ENSMUSG00000081010","Gm13880","2","processed_pseudogene",103819003,103819476,1,"Gm13880","ENSMUSG00000081010"
"18927","ENSMUST00000119094","ENSMUSG00000081011","Gm11913","4","processed_pseudogene",28612326,28612742,1,"Gm11913","ENSMUSG00000081011"
"18928","ENSMUST00000119537","ENSMUSG00000081013","Gm14497","2","processed_pseudogene",154086835,154087414,1,"Gm14497","ENSMUSG00000081013"
"18929","ENSMUST00000117313","ENSMUSG00000081014","Gm13714","2","processed_pseudogene",85268013,85268233,1,"Gm13714","ENSMUSG00000081014"
"18930","ENSMUST00000118275","ENSMUSG00000081017","Gm15000","X","processed_pseudogene",138522506,138523748,1,"Gm15000","ENSMUSG00000081017"
"18931","ENSMUST00000120982","ENSMUSG00000081021","Gm11964","11","processed_pseudogene",5634139,5634582,1,"Gm11964","ENSMUSG00000081021"
"18932","ENSMUST00000118706","ENSMUSG00000081022","Gm15936","5","processed_pseudogene",33126802,33127261,1,"Gm15936","ENSMUSG00000081022"
"18933","ENSMUST00000118025","ENSMUSG00000081023","Gm15766","6","processed_pseudogene",147271837,147272649,1,"Gm15766","ENSMUSG00000081023"
"18934","ENSMUST00000118931","ENSMUSG00000081024","Gm14627","X","processed_pseudogene",56190932,56191498,1,"Gm14627","ENSMUSG00000081024"
"18935","ENSMUST00000121562","ENSMUSG00000081026","Gm11855","4","processed_pseudogene",15819074,15821370,1,"Gm11855","ENSMUSG00000081026"
"18936","ENSMUST00000119789","ENSMUSG00000081030","Gm12704","4","processed_pseudogene",95039162,95039625,1,"Gm12704","ENSMUSG00000081030"
"18937","ENSMUST00000118182","ENSMUSG00000081034","Gm5944","X","processed_pseudogene",115458894,115459894,1,"Gm5944","ENSMUSG00000081034"
"18938",NA,NA,NA,NA,NA,NA,NA,NA,"ENSMUSG00000081035","ENSMUSG00000081035"
"18939","ENSMUST00000117553","ENSMUSG00000081037","Gm13929","2","transcribed_processed_pseudogene",112000180,112001304,1,"Gm13929","ENSMUSG00000081037"
"18940","ENSMUST00000120843","ENSMUSG00000081041","Nlk-ps1","2","processed_pseudogene",87163948,87167315,1,"Nlk-ps1","ENSMUSG00000081041"
"18941","ENSMUST00000118546","ENSMUSG00000081042","Psmb7-ps2","X","transcribed_processed_pseudogene",8105294,8106113,1,"Psmb7-ps2","ENSMUSG00000081042"
"18942","ENSMUST00000119669","ENSMUSG00000081043","Gm11512","11","processed_pseudogene",90538484,90539146,1,"Gm11512","ENSMUSG00000081043"
"18943","ENSMUST00000121565","ENSMUSG00000081044","AU015836","X","protein_coding",93968659,93975470,5,"AU015836","ENSMUSG00000081044"
"18944","ENSMUST00000120431","ENSMUSG00000081046","Gm12846","4","processed_pseudogene",98664366,98666137,1,"Gm12846","ENSMUSG00000081046"
"18945","ENSMUST00000122355","ENSMUSG00000081048","Gm11760","4","processed_pseudogene",74044388,74045183,1,"Gm11760","ENSMUSG00000081048"
"18946","ENSMUST00000118723","ENSMUSG00000081049","Rps24-ps3","X","processed_pseudogene",79195047,79195448,1,"Rps24-ps3","ENSMUSG00000081049"
"18947","ENSMUST00000120231","ENSMUSG00000081050","Gm12461","4","processed_pseudogene",51892893,51894131,1,"Gm12461","ENSMUSG00000081050"
"18948","ENSMUST00000117288","ENSMUSG00000081051","Gm15427","1","processed_pseudogene",95498621,95499151,1,"Gm15427","ENSMUSG00000081051"
"18949","ENSMUST00000121027","ENSMUSG00000081052","Gm6305","16","processed_pseudogene",11190254,11191265,1,"Gm6305","ENSMUSG00000081052"
"18950","ENSMUST00000117768","ENSMUSG00000081054","Gm12025","11","processed_pseudogene",19360926,19361069,1,"Gm12025","ENSMUSG00000081054"
"18951","ENSMUST00000119319","ENSMUSG00000081055","Gm6987","X","processed_pseudogene",94023860,94024626,1,"Gm6987","ENSMUSG00000081055"
"18952","ENSMUST00000120952","ENSMUSG00000081056","Gm13998","2","processed_pseudogene",119878069,119878403,1,"Gm13998","ENSMUSG00000081056"
"18953","ENSMUST00000120551","ENSMUSG00000081059","Gm11945","11","processed_pseudogene",3470902,3471377,1,"Gm11945","ENSMUSG00000081059"
"18954","ENSMUST00000120195","ENSMUSG00000081061","Gm14712","X","processed_pseudogene",76301183,76301954,1,"Gm14712","ENSMUSG00000081061"
"18955","ENSMUST00000118445","ENSMUSG00000081062","Gm13640","2","processed_pseudogene",73809162,73809425,1,"Gm13640","ENSMUSG00000081062"
"18956","ENSMUST00000119561","ENSMUSG00000081064","Gm6071","X","processed_pseudogene",22305800,22306274,1,"Gm6071","ENSMUSG00000081064"
"18957","ENSMUST00000121596","ENSMUSG00000081067","Gm12912","4","processed_pseudogene",75147609,75148989,1,"Gm12912","ENSMUSG00000081067"
"18958","ENSMUST00000121030","ENSMUSG00000081068","Gm12804","4","processed_pseudogene",111290118,111291116,1,"Gm12804","ENSMUSG00000081068"
"18959","ENSMUST00000120326","ENSMUSG00000081069","Gm13928","2","processed_pseudogene",111926259,111927990,1,"Gm13928","ENSMUSG00000081069"
"18960","ENSMUST00000120117","ENSMUSG00000081070","Gm13181","2","processed_pseudogene",3686362,3687430,1,"Gm13181","ENSMUSG00000081070"
"18961","ENSMUST00000117132","ENSMUSG00000081071","Gm9836","5","processed_pseudogene",24256822,24257037,1,"Gm9836","ENSMUSG00000081071"
